Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,2024/06/28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Mongolia,MNG,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1379222278,1442750183,1206957206,2791513761,2419654776,2116314880,2158463170,2341905336,3156266534,3494160967,3998481763,4171990548,4724260901,4749498625,5296199716,6283550854,7802285903,7547179679,9750832104,11681406612,13861074568,14695346771,15550904687,17255796711,17421708076,17587304362,20384038479,22635394155,24284844175,24101673328,27347537977,30441054677
Northern Mariana Islands,MNP,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426111958.5,443701436.5,480522895.4,521113455,525181553.6,572313090.9,671481360.1,693376764.7,714974616.9,676462046.7,,,
Mozambique,MOZ,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17371206827,17829372971,19114077133,19670765780,19696361449,22880715999,23264582725,23952293163,24874509450,25778564507,24949816056,26117040747,28599834006,29107550717,32384602569,36652792178,
Mauritania,MRT,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1363698170,1506278652,1707615018,2070623287,1218554966,2149503658,2533819656,2841228223,2764619148,2960806272,3185849248,3315612604,3538864475,3792152209,3969879229,4233444417,4694060597,5141682012,5560240997,5609440744,5791471524,5955220898,7128556052,7590815750,8923000821,9660331685,10913659161,11840955881,12216027636,12857956348,13240091504,14551545494,15673843838,16475487847
Mauritius,MUS,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2834261383,3055061500,3318769093,3584212617,3855991774,4130761932,4435882527,4701761578,5063186648,5365303228,5739292601,6071740434,6387608148,7027332663,8048214385,9023596238,9774846175,10527131998,12070102032,12206477118,12712492133,13253059121,14557732362,14926991912,15639867632,16480703426,17658590897,18609678556,19385962090,20356130426,17503873601,18651694839,20828067319,22258696825
Malawi,MWI,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,MYS,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41018922810,46824393906,49475143363,53998360589,60447652032,68067290686,74165775950,80887200377,71884166219,75951450261,96427413025,1.02E+11,1.08E+11,1.18E+11,1.34E+11,1.55E+11,1.70E+11,1.94E+11,2.19E+11,2.19E+11,2.49E+11,2.76E+11,3.20E+11,3.41E+11,3.68E+11,3.97E+11,4.27E+11,4.56E+11,5.09E+11,5.60E+11,5.51E+11,5.77E+11,6.93E+11,7.52E+11
North America,NAC,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.11E+12,4.25E+12,4.52E+12,4.79E+12,5.07E+12,5.33E+12,5.63E+12,5.95E+12,6.30E+12,6.73E+12,7.24E+12,7.57E+12,7.87E+12,8.29E+12,8.81E+12,9.38E+12,9.91E+12,1.04E+13,1.07E+13,1.06E+13,1.10E+13,1.15E+13,1.18E+13,1.22E+13,1.27E+13,1.32E+13,1.36E+13,1.42E+13,1.49E+13,1.54E+13,1.52E+13,1.71E+13,1.87E+13,
Namibia,NAM,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5577593609,5992873372,6241823323,6508798159,7264644033,8128806022,9697053218,10634126742,9940052470,11290231586,13553431249,13437751440,14074344376,16218116089,18057363030,17442659111,17581258113,17144810315,16513940590,19513100622,21801893200,23082116136
New Caledonia,NCL,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niger,NER,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3474780742,3875686569,4161816505,4156162774,3826573308,3780042021,3800606025,4130781610,4718683993,4969268630,5039245904,5688400188,6106334066,6538052455,6928166201,7332470731,8097100365,9338112256,9844927477,10802776982,12022118908,12858938566,14556146390,14355629395,14703712996,16038128159,17704479226,19056071733,20784453231,23139033357,25733567833,28285963793,,
Nigeria,NGA,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nicaragua,NIC,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9707060909,10783403848,11671726895,12294398356,12938369076,13827358690,14927752207,14740376317,15764392761,16185370523,16132619882,17053333349,18294523826,20181235165,20637045821,21708237396,22854846493,24599440465,25275539534,24504811927,24594306099,24845463548,29566501815,34956228678,37865210747
Netherlands,NLD,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.44E+11,1.53E+11,1.58E+11,1.63E+11,1.70E+11,1.78E+11,1.91E+11,2.02E+11,2.17E+11,2.34E+11,2.56E+11,2.65E+11,2.78E+11,2.75E+11,2.87E+11,2.97E+11,3.10E+11,3.28E+11,3.40E+11,3.27E+11,3.30E+11,3.38E+11,3.37E+11,3.44E+11,3.45E+11,3.50E+11,3.62E+11,3.80E+11,4.05E+11,4.24E+11,4.12E+11,4.52E+11,5.30E+11,5.68E+11
Norway,NOR,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37977683017,40065482178,42105978226,44134723326,46585207913,49284235109,54143761464,56169870046,58223026854,60955724652,64879048401,66815871530,70501962490,73520611255,79374993660,83855634558,91049176817,1.00E+11,1.04E+11,1.06E+11,1.11E+11,1.15E+11,1.20E+11,1.26E+11,1.31E+11,1.28E+11,1.32E+11,1.42E+11,1.48E+11,1.56E+11,1.47E+11,1.63E+11,1.89E+11,2.01E+11
Nepal,NPL,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9775369945,10322995814,11034400492,11856761541,13177395313,12676618199,13797472735,15451620664,15085115082,16426440873,18009064453,20664895315,21699752381,22673765846,23740349135,25209836609,27956217989,30772707686,32298485246,34884944447,38539421542,51287138632,56642451657,59879519321,64728570389,67916423264,75453972281,79580350233,85554370744,90886616733,98965276767,1.10E+11,1.25E+11,1.32E+11
Nauru,NRU,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29279985591,29448417055,30292832672,32149887631,35028080195,37297580271,39901253047,41720190949,43241196872,45192151556,45997119090,48198111058,49868188396,52347768690,56696804857,59198262510,63158093750,67293099654,69636930491,70470179482,73706802528,78161310114,80628972690,83211408441,87060516770,89790318002,99173459909,1.06E+11,1.09E+11,1.18E+11,1.21E+11,1.33E+11,1.50E+11,
OECD members,OED,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.04E+13,1.09E+13,1.15E+13,1.20E+13,1.26E+13,1.31E+13,1.39E+13,1.46E+13,1.52E+13,1.60E+13,1.72E+13,1.80E+13,1.87E+13,1.95E+13,2.06E+13,2.17E+13,2.30E+13,2.42E+13,2.51E+13,2.48E+13,2.60E+13,2.72E+13,2.80E+13,2.90E+13,2.98E+13,3.06E+13,3.18E+13,3.29E+13,3.44E+13,3.58E+13,3.44E+13,3.83E+13,4.33E+13,
Oman,OMN,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15757279366,17164993667,17570165679,20018499869,23118542137,24208800198,28088674310,31818702269,38989374838,38747568490,36127760266,44129075874,48193656339,48173954081,48464589354,50062483883,51377858086,56467935566,59791060639,63673618263,63624084698,73044817772,,
Other small states,OSS,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25197549304,29455556429,32087045565,33297820914,33814299004,37633295882,40959981013,43706466119,46041566947,48680125939,52040722183,55148657999,57755831737,62383090838,70943106363,76473470596,83042177138,91058510009,1.01E+11,98726106272,1.04E+11,1.11E+11,1.16E+11,1.20E+11,1.23E+11,1.27E+11,1.34E+11,1.41E+11,1.50E+11,1.59E+11,1.52E+11,1.64E+11,1.91E+11,
Pakistan,PAK,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.40E+11,1.49E+11,1.71E+11,1.83E+11,1.93E+11,2.13E+11,2.27E+11,2.45E+11,2.49E+11,2.82E+11,3.03E+11,3.39E+11,3.48E+11,3.74E+11,4.20E+11,4.71E+11,4.95E+11,5.55E+11,5.59E+11,5.52E+11,5.61E+11,6.23E+11,6.95E+11,7.08E+11,7.53E+11,7.94E+11,8.32E+11,8.88E+11,9.44E+11,9.85E+11,9.71E+11,1.10E+12,1.22E+12,1.18E+12
Panama,PAN,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7139236056,8347368414,9150388418,10158410211,10521839752,10577320822,11010259933,11806728217,13969834172,14856061193,14736072753,15784201838,17200800198,17815852733,20627524901,21933426160,23792023456,26094172850,28405199739,29714594619,32471727553,36080526862,41421606797,45472834884,51952586728,56032056891,63039958977,67554133220,63917477932,66042644138,57633999827,60492953330,65776857788,
Peru,PER,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49358782248,51064187643,51080388664,54176738014,60198708670,66788439774,70441169409,74181401852,74638930921,75760851704,81073174742,83865386139,89244286546,93325333216,99363222099,1.06E+11,1.15E+11,1.28E+11,1.44E+11,1.47E+11,1.63E+11,1.81E+11,2.01E+11,2.08E+11,2.16E+11,2.21E+11,2.28E+11,2.31E+11,2.44E+11,2.58E+11,2.39E+11,2.79E+11,3.14E+11,3.27E+11
Philippines,PHL,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94446032084,99577555782,1.05E+11,1.11E+11,1.16E+11,1.25E+11,1.35E+11,1.45E+11,1.54E+11,1.63E+11,1.78E+11,1.92E+11,2.06E+11,2.25E+11,2.49E+11,2.69E+11,2.89E+11,3.13E+11,3.40E+11,3.39E+11,3.57E+11,3.90E+11,4.40E+11,4.59E+11,4.85E+11,5.18E+11,5.63E+11,5.94E+11,6.43E+11,6.93E+11,6.51E+11,7.04E+11,8.23E+11,8.99E+11
Palau,PLW,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223939119.3,224936274.7,229882186.3,212312205.9,195945715.4,189311878.1,188889650.6,197813133.1,201095146.7,202635354.4,207418238.9,223874965.6,225522823.8,226339662.2,228140358.7,232949787.5,225296991.5,215300332.3,
Papua New Guinea,PNG,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3780748039,4302899509,4294943978,4019437983,5014687738,4645399755,4989164657,6687663009,6400332083,6179644111,4815516500,5176745797,6691869195,5250364646,5528708618,,,,,,,,,,,,,,,,,,,
Poland,POL,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.59E+11,1.77E+11,1.93E+11,2.05E+11,2.21E+11,2.36E+11,2.47E+11,2.66E+11,2.73E+11,2.94E+11,2.95E+11,3.18E+11,3.55E+11,3.97E+11,4.17E+11,4.57E+11,4.97E+11,5.21E+11,5.32E+11,5.45E+11,5.65E+11,5.93E+11,6.28E+11,6.67E+11,7.22E+11,7.17E+11,7.90E+11,9.38E+11,9.71E+11
Pre-demographic dividend,PRE,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60424567485,62299055953,62735123692,61401541569,60299906016,59227847521,59522534732,64228303356,70498752649,69828664533,89028458059,,
"Korea, Dem. People's Rep.",PRK,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68281975290,73549422910,79086774686,81949754262,84517529272,86811577368,91352383604,95627805007,99253604299,1.08E+11,1.16E+11,1.21E+11,1.24E+11,1.29E+11,1.35E+11,1.45E+11,1.54E+11,1.59E+11,1.66E+11,1.61E+11,1.69E+11,1.67E+11,1.62E+11,1.68E+11,1.72E+11,1.75E+11,1.85E+11,1.90E+11,2.03E+11,2.20E+11,2.03E+11,2.24E+11,2.65E+11,2.83E+11
Paraguay,PRY,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9398274457,10019811705,10666290605,11305982016,11881535297,11930446965,13090723883,13522332322,13458605234,14333334833,15501943586,16693728890,16431196517,17754780664,21312347314,23698867888,25919969483,29920292336,35290280935,35633018311,38719216602,39940258472,43797958175,45717320978,48933163438,50058231848,52235181984,55145327673,56655888205,58383789656,57007166822,61658891417,68493126006,73749978976
West Bank and Gaza,PSE,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6078091249,6856991107,7649891717,8345550647,7927378654,8088561730,7901991878,8610191543,9909372147,11271046846,11803213447,11811386229,11949733607,13362115083,14473093602,15700487238,17771136608,17741306431,19020981429,20215345554,22295004612,24005791907,25638473424,27335727865,24278386259,25792485393,33343572885,33075243720
Pacific island small states,PSS,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3039306181,3027316075,3335421057,3540474266,3921131410,4121652141,3901545380,3871388528,3679030287,4516538277,4954242500,5310999945,5118806221,5555859861,6544258463,7131464787,8036822134,8088167327,8018777167,7560390329,7778721539,7842038163,8399248958,8768313478,9922791043,10080576304,10926721122,11541613359,12204607942,12928799145,12442463964,12694712065,13576267105,
Post-demographic dividend,PST,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.68E+12,1.01E+13,1.07E+13,1.11E+13,1.16E+13,1.22E+13,1.28E+13,1.34E+13,1.40E+13,1.48E+13,1.59E+13,1.66E+13,1.73E+13,1.80E+13,1.90E+13,2.00E+13,2.12E+13,2.23E+13,2.31E+13,2.28E+13,2.37E+13,2.48E+13,2.55E+13,2.63E+13,2.70E+13,2.76E+13,2.86E+13,2.97E+13,3.11E+13,3.23E+13,3.12E+13,3.45E+13,3.82E+13,
French Polynesia,PYF,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3556940343,4199256353,3904140185,3954774296,3948669593,3980674997,4183441802,4244467068,5666756274,6168163217,8462688212,10323039132,13318424590,16547904799,19424515074,21586472588,24131736190,27372931948,30194909495,34750728943,40590185177,43855483927,47486454526,51788008177,55836093083,55341292865,49962542024,49149979832,59091482772,
Romania,ROU,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70116034816,52353658683,48963410417,47901710175,51401455214,66852552004,73322286793,71537401798,77015535624,75067869979,75926516762,86622797705,92148792297,96567579315,1.19E+11,1.24E+11,1.39E+11,1.61E+11,1.87E+11,1.78E+11,1.88E+11,2.05E+11,2.15E+11,2.06E+11,2.16E+11,2.29E+11,2.57E+11,2.85E+11,3.18E+11,3.54E+11,3.47E+11,3.85E+11,4.55E+11,5.00E+11
Russian Federation,RUS,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.93E+11,4.53E+11,4.55E+11,3.78E+11,3.67E+11,3.91E+11,3.82E+11,3.76E+11,4.47E+11,4.98E+11,5.51E+11,6.08E+11,6.97E+11,8.06E+11,9.66E+11,1.13E+12,1.34E+12,1.33E+12,1.43E+12,1.60E+12,1.77E+12,1.81E+12,1.88E+12,1.73E+12,1.77E+12,1.88E+12,2.02E+12,2.22E+12,2.19E+12,2.63E+12,,
Rwanda,RWA,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3982155793,3934788204,4100401866,4012728075,,2918511755,3402326725,4099249104,4282951959,4293133381,4789598794,4984500101,5323375943,6092163298,6508356267,7318059195,7674508591,8504726092,10202846725,10356971214,11670317628,13399415991,14616650751,14758315131,16519352776,18393537310,18917317069,19073044921,21835230885,22818305224,24027678830,26898063174,31698686354,33688486903
South Asia,SAS,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.80E+11,1.03E+12,1.10E+12,1.20E+12,1.29E+12,1.39E+12,1.52E+12,1.60E+12,1.64E+12,1.80E+12,1.93E+12,2.08E+12,2.15E+12,2.32E+12,2.50E+12,2.77E+12,3.05E+12,3.38E+12,3.65E+12,3.73E+12,3.94E+12,4.37E+12,4.93E+12,5.14E+12,5.46E+12,5.86E+12,6.32E+12,6.71E+12,7.54E+12,8.28E+12,8.17E+12,9.66E+12,1.11E+13,1.17E+13
Saudi Arabia,SAU,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.18E+11,1.25E+11,1.34E+11,1.43E+11,1.48E+11,1.51E+11,1.59E+11,1.64E+11,1.61E+11,1.67E+11,1.78E+11,1.86E+11,1.92E+11,2.05E+11,2.23E+11,2.53E+11,2.89E+11,3.38E+11,3.85E+11,4.13E+11,4.30E+11,4.47E+11,4.83E+11,4.90E+11,5.75E+11,6.14E+11,6.11E+11,6.52E+11,6.46E+11,6.73E+11,5.83E+11,6.79E+11,7.68E+11,8.39E+11
Sudan,SDN,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31839735137,27947956803,30205600210,32835485605,41130347211,55913188242,36720144007,39572411307,39405339638,41315600050,37874953335,43313404901,41073566300,44237504573,45281453404,57779889940,64249453578,62019569495,68927492636,74921874738,78924637721,85875497973,94261233032,97130180765,1.22E+11,1.22E+11,1.32E+11,1.31E+11,1.37E+11,1.28E+11,1.01E+11,1.12E+11,1.02E+11,
Senegal,SEN,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7149256113,7776419947,8102258234,8765256700,8968023522,9408098914,10116723963,10417348701,11416026523,11952939720,13194148145,14452651038,14870813326,15879046169,17107116057,18785855965,20524685346,21752099935,24232752940,24192800062,25097931763,26651659974,29067463768,29443484759,30297277506,32046106398,34125403486,36029303487,38051909257,40268736943,41636370567,44846053872,49273003095,
Singapore,SGP,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24490870168,26675847583,29116436848,34021235893,38334246982,40748450533,44637569520,48256180322,47030771535,52020428602,60021215437,65582191760,68791919390,70858154439,75440828436,80625211923,87513864754,98214275337,1.04E+11,1.04E+11,1.11E+11,1.18E+11,1.28E+11,1.29E+11,1.35E+11,1.42E+11,1.46E+11,1.52E+11,1.62E+11,1.70E+11,1.44E+11,1.60E+11,1.87E+11,2.01E+11
Solomon Islands,SLB,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450345873.4,492353464.6,524338847.8,549018120.9,579277982.9,607218182,601705246.5,681380875.2,706990273.4,739789019.5,755357912.4,791032487,831526578.1,877887466.3,908093665.2,977701600.6,1016128746,1003429979,1033974982,1069430163,
Sierra Leone,SLE,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3532715269,3878727143,4398536275,4605949114,4431891464,6113946365,7481087854,12533096086,12563299967,11887433243,12188562159,11834788766,13155475116,13645978985,13700617965,14835754010,15543447099,16283774513
El Salvador,SLV,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15136065148,14822806359,15211924539,14980482692,15815998793,17140200063,17504376621,18033373050,18230649928,19302019620,20850335362,21549997276,22017097392,23152410289,24119466740,25664942268,27907122926,30580660370,31794527573,29253384443,30536450830,33136726374,35782735413,36504691239,36995438174,38132799538,38918932302,39730418687,42108438646,43600670504,40742750937,47937992654,54554925988,56465801244
San Marino,SMR,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,636935926.6,646525469.2,661448717.6,634711034.5,686426390.2,,
Somalia,SOM,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27444062060,27880703447,30208023838,29324209698,30829932168,,
Serbia,SRB,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23081436373,24699277663,25802870684,27612279877,23674791537,26732954744,28733781677,31298365754,32935085567,38338460027,41525853393,46446390471,50794109294,56983116059,56254895309,57774337914,61810113363,62767445823,63084892979,64039256774,64336236056,67099288759,68947537936,72340631982,78092668646,75799334716,84814979048,96884192993,1.03E+11
Sub-Saharan Africa (excluding high income),SSA,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.17E+11,5.30E+11,5.49E+11,5.67E+11,5.93E+11,6.79E+11,6.91E+11,7.32E+11,7.80E+11,8.46E+11,8.91E+11,9.53E+11,9.96E+11,1.04E+12,1.16E+12,1.28E+12,1.42E+12,1.55E+12,1.66E+12,1.69E+12,1.83E+12,1.99E+12,2.21E+12,2.29E+12,2.45E+12,2.61E+12,2.75E+12,2.86E+12,3.05E+12,3.21E+12,3.18E+12,3.47E+12,3.85E+12,4.18E+12
South Sudan,SSD,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa,SSF,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.17E+11,5.30E+11,5.49E+11,5.67E+11,5.93E+11,6.79E+11,6.91E+11,7.32E+11,7.80E+11,8.46E+11,8.91E+11,9.54E+11,9.96E+11,1.04E+12,1.16E+12,1.28E+12,1.42E+12,1.55E+12,1.66E+12,1.69E+12,1.83E+12,1.99E+12,2.21E+12,2.29E+12,2.45E+12,2.61E+12,2.75E+12,2.86E+12,3.05E+12,3.21E+12,3.18E+12,3.47E+12,3.85E+12,4.18E+12
Small states,SST,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36220839768,40796892372,43949460253,45732517526,46934309558,51621856647,55376434090,58169639976,61305685147,65560247337,70041740277,74319711197,76894422109,81875927869,92431122948,1.01E+11,1.09E+11,1.18E+11,1.30E+11,1.26E+11,1.32E+11,1.39E+11,1.47E+11,1.51E+11,1.56E+11,1.61E+11,1.69E+11,1.78E+11,1.89E+11,1.99E+11,1.88E+11,2.05E+11,2.36E+11,
Sao Tome and Principe,STP,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
